cellI,x,y,z,S,epsilon,k,nut
39984,0.000700280112,0.09,0.0007,1.960784314e-06,0.4321648991,0.01185290058,1.459663776e-06
39985,0.002100840336,0.09,0.0007,1.960784314e-06,0.488119137,0.01274384502,1.543857576e-06
39986,0.00350140056,0.09,0.0007,1.960784314e-06,0.5494087034,0.01367249463,1.628531395e-06
39987,0.004901960784,0.09,0.0007,1.960784314e-06,0.6164751806,0.01464070324,1.713803855e-06
39988,0.006302521008,0.09,0.0007,1.960784314e-06,0.6897379442,0.01564959662,1.799717371e-06
39989,0.007703081232,0.09,0.0007,1.960784315e-06,0.7696061641,0.01669987146,1.886274319e-06
39990,0.009103641457,0.09,0.0007,1.960784314e-06,0.8564795531,0.01779188819,1.973450454e-06
39991,0.01050420168,0.09,0.0007,1.960784309e-06,0.9507474284,0.01892572609,2.061203123e-06
39992,0.01190476191,0.09,0.0007,1.960784322e-06,1.052786512,0.0201012148,2.149476318e-06
39993,0.01330532213,0.09,0.0007,1.960784308e-06,1.162957571,0.02131794895,2.238203677e-06
39994,0.01470588235,0.09,0.0007,1.960784308e-06,1.28160138,0.02257529513,2.327310443e-06
39995,0.01610644257,0.09,0.0007,1.960784322e-06,1.409034398,0.02387239652,2.416714944e-06
39996,0.0175070028,0.09,0.0007,1.960784308e-06,1.545544324,0.0252081776,2.506329817e-06
39997,0.01890756302,0.09,0.0007,1.960784322e-06,1.691385669,0.02658134929,2.596063063e-06
39998,0.02030812325,0.09,0.0007,1.960784308e-06,1.846775364,0.02799041501,2.685818956e-06
39999,0.02170868347,0.09,0.0007,1.960784322e-06,2.01188857,0.02943367804,2.775498889e-06
40000,0.0231092437,0.09,0.0007,1.960784308e-06,2.186854745,0.03090925034,2.865002148e-06
40001,0.02450980392,0.09,0.0007,1.960784308e-06,2.371754082,0.03241506301,2.954226649e-06
40002,0.02591036414,0.09,0.0007,1.960784322e-06,2.566614377,0.03394887824,3.043069634e-06
40003,0.02731092437,0.09,0.0007,1.960784308e-06,2.771408399,0.03550830264,3.131428323e-06
40004,0.02871148459,0.09,0.0007,1.960784322e-06,2.986051855,0.03709080212,3.219200549e-06
40005,0.03011204482,0.09,0.0007,1.960784308e-06,3.210401961,0.03869371774,3.306285343e-06
40006,0.03151260504,0.09,0.0007,1.960784308e-06,3.444256704,0.04031428289,3.392583505e-06
40007,0.03291316527,0.09,0.0007,1.960784322e-06,3.687354813,0.04194964124,3.477998132e-06
40008,0.03431372549,0.09,0.0007,1.960784308e-06,3.939376436,0.04359686537,3.562435111e-06
40009,0.03571428572,0.09,0.0007,1.960784322e-06,4.199944552,0.04525297588,3.64580358e-06
40010,0.03711484594,0.09,0.0007,1.960784308e-06,4.468627052,0.04691496053,3.728016338e-06
40011,0.03851540616,0.09,0.0007,1.960784308e-06,4.744939504,0.04857979345,3.808990221e-06
40012,0.03991596639,0.09,0.0007,1.960784322e-06,5.028348537,0.05024445397,3.888646426e-06
40013,0.04131652661,0.09,0.0007,1.960784308e-06,5.31827579,0.05190594505,3.966910804e-06
40014,0.04271708684,0.09,0.0007,1.960784322e-06,5.614102389,0.05356131109,4.043714097e-06
40015,0.04411764706,0.09,0.0007,1.960784308e-06,5.915173834,0.05520765476,4.118992142e-06
40016,0.04551820728,0.09,0.0007,1.960784308e-06,6.22080526,0.05684215296,4.192686027e-06
40017,0.0469187675,0.09,0.0007,1.960784322e-06,6.530286936,0.05846207148,4.264742202e-06
40018,0.04831932773,0.09,0.0007,1.960784308e-06,6.842889948,0.06006477834,4.335112547e-06
40019,0.04971988796,0.09,0.0007,1.960784322e-06,7.15787198,0.06164775591,4.403754406e-06
40020,0.05112044818,0.09,0.0007,1.960784308e-06,7.474483071,0.06320861139,4.470630574e-06
40021,0.0525210084,0.09,0.0007,1.960784322e-06,7.791971328,0.06474508601,4.535709262e-06
40022,0.05392156863,0.09,0.0007,1.960784308e-06,8.109588447,0.06625506249,4.59896401e-06
40023,0.05532212885,0.09,0.0007,1.960784308e-06,8.426595039,0.06773657129,4.66037359e-06
40024,0.05672268907,0.09,0.0007,1.960784322e-06,8.742265656,0.06918779517,4.719921866e-06
40025,0.0581232493,0.09,0.0007,1.960784308e-06,9.055893475,0.07060707241,4.777597641e-06
40026,0.05952380952,0.09,0.0007,1.960784322e-06,9.366794618,0.07199289876,4.833394474e-06
40027,0.06092436975,0.09,0.0007,1.960784308e-06,9.67431202,0.07334392789,4.887310486e-06
40028,0.06232492997,0.09,0.0007,1.960784308e-06,9.977818886,0.07465897083,4.939348145e-06
40029,0.06372549019,0.09,0.0007,1.960784322e-06,10.27672165,0.07593699415,4.989514036e-06
40030,0.06512605042,0.09,0.0007,1.960784308e-06,10.57046249,0.07717711709,5.03781863e-06
40031,0.06652661065,0.09,0.0007,1.960784322e-06,10.85852136,0.07837860796,5.084276034e-06
40032,0.06792717087,0.09,0.0007,1.960784308e-06,11.14041758,0.07954087957,5.128903749e-06
40033,0.06932773109,0.09,0.0007,1.960784308e-06,11.41571095,0.08066348411,5.171722417e-06
40034,0.07072829131,0.09,0.0007,1.960784322e-06,11.68400252,0.08174610727,5.212755573e-06
40035,0.07212885154,0.09,0.0007,1.960784308e-06,11.9449348,0.08278856196,5.252029391e-06
40036,0.07352941176,0.09,0.0007,1.960784322e-06,12.19819179,0.08379078167,5.28957244e-06
40037,0.07492997199,0.09,0.0007,1.960784308e-06,12.44349847,0.08475281345,5.325415445e-06
40038,0.07633053221,0.09,0.0007,1.960784308e-06,12.68062017,0.0856748107,5.359591053e-06
40039,0.07773109243,0.09,0.0007,1.960784322e-06,12.90936152,0.0865570259,5.392133599e-06
40040,0.07913165266,0.09,0.0007,1.960784308e-06,13.12956521,0.0873998031,5.423078893e-06
40041,0.08053221288,0.09,0.0007,1.960784322e-06,13.34111054,0.08820357063,5.452464005e-06
40042,0.08193277311,0.09,0.0007,1.960784308e-06,13.54391181,0.0889688337,5.480327068e-06
40043,0.08333333333,0.09,0.0007,1.960784322e-06,13.73791655,0.08969616728,5.506707084e-06
40044,0.08473389356,0.09,0.0007,1.960784308e-06,13.92310363,0.09038620901,5.531643745e-06
40045,0.08613445378,0.09,0.0007,1.960784308e-06,14.09948132,0.09103965243,5.555177265e-06
40046,0.08753501401,0.09,0.0007,1.960784322e-06,14.26708527,0.0916572404,5.577348222e-06
40047,0.08893557423,0.09,0.0007,1.960784308e-06,14.42597648,0.09223975877,5.59819741e-06
40048,0.09033613445,0.09,0.0007,1.960784322e-06,14.57623924,0.09278803043,5.617765701e-06
40049,0.09173669468,0.09,0.0007,1.960784308e-06,14.71797911,0.09330290956,5.636093923e-06
40050,0.0931372549,0.09,0.0007,1.960784308e-06,14.8513209,0.09378527631,5.653222742e-06
40051,0.09453781513,0.09,0.0007,1.960784322e-06,14.97640675,0.0942360317,5.669192561e-06
40052,0.09593837535,0.09,0.0007,1.960784308e-06,15.09339418,0.09465609296,5.684043418e-06
40053,0.09733893557,0.09,0.0007,1.960784322e-06,15.20245429,0.09504638912,5.697814908e-06
40054,0.0987394958,0.09,0.0007,1.960784308e-06,15.30377,0.09540785693,5.710546103e-06
40055,0.100140056,0.09,0.0007,1.960784266e-06,15.39753438,0.09574143716,5.722275481e-06
40056,0.1015406162,0.09,0.0007,1.96078442e-06,15.48394908,0.09604807113,5.733040873e-06
40057,0.1029411765,0.09,0.0007,1.96078428e-06,15.56322276,0.09632869754,5.742879399e-06
40058,0.1043417367,0.09,0.0007,1.96078428e-06,15.63556983,0.09658424973,5.751827433e-06
40059,0.1057422969,0.09,0.0007,1.96078428e-06,15.70120904,0.0968156531,5.759920563e-06
40060,0.1071428571,0.09,0.0007,1.96078442e-06,15.76036234,0.09702382284,5.767193555e-06
40061,0.1085434174,0.09,0.0007,1.96078428e-06,15.81325374,0.09720966186,5.77368033e-06
40062,0.1099439776,0.09,0.0007,1.96078428e-06,15.86010832,0.09737405908,5.779413944e-06
40063,0.1113445378,0.09,0.0007,1.96078428e-06,15.90115129,0.09751788786,5.784426568e-06
40064,0.112745098,0.09,0.0007,1.96078442e-06,15.93660717,0.09764200463,5.788749485e-06
40065,0.1141456583,0.09,0.0007,1.96078428e-06,15.96669901,0.0977472477,5.792413073e-06
40066,0.1155462185,0.09,0.0007,1.96078428e-06,15.99164776,0.09783443642,5.795446809e-06
40067,0.1169467787,0.09,0.0007,1.96078428e-06,16.01167162,0.0979043703,5.797879268e-06
40068,0.1183473389,0.09,0.0007,1.96078428e-06,16.02698557,0.09795782844,5.799738128e-06
40069,0.1197478991,0.09,0.0007,1.96078442e-06,16.03780091,0.09799556907,5.801050175e-06
40070,0.1211484594,0.09,0.0007,1.96078428e-06,16.04432483,0.09801832912,5.801841313e-06
40071,0.1225490196,0.09,0.0007,1.96078428e-06,16.04676011,0.09802682406,5.802136575e-06
40072,0.1239495798,0.09,0.0007,1.96078428e-06,16.04530484,0.09802174775,5.801960137e-06
40073,0.1253501401,0.09,0.0007,1.96078442e-06,16.04015216,0.09800377239,5.801335332e-06
40074,0.1267507003,0.09,0.0007,1.96078428e-06,16.03149011,0.09797354863,5.800284666e-06
40075,0.1281512605,0.09,0.0007,1.96078428e-06,16.01950146,0.09793170567,5.798829838e-06
40076,0.1295518207,0.09,0.0007,1.96078428e-06,16.00436364,0.09787885151,5.796991759e-06
40077,0.130952381,0.09,0.0007,1.96078442e-06,15.98624865,0.09781557321,5.794790567e-06
40078,0.1323529412,0.09,0.0007,1.96078428e-06,15.96532302,0.09774243724,5.792245656e-06
40079,0.1337535014,0.09,0.0007,1.96078428e-06,15.94174785,0.09765998986,5.789375692e-06
40080,0.1351540616,0.09,0.0007,1.96078428e-06,15.91567876,0.09756875756,5.786198635e-06
40081,0.1365546219,0.09,0.0007,1.96078442e-06,15.88726598,0.09746924745,5.782731764e-06
40082,0.1379551821,0.09,0.0007,1.96078428e-06,15.85665446,0.09736194802,5.778991702e-06
40083,0.1393557423,0.09,0.0007,1.96078428e-06,15.82398393,0.09724732966,5.774994446e-06
40084,0.1407563025,0.09,0.0007,1.96078428e-06,15.78938883,0.09712584448,5.770755359e-06
40085,0.1421568628,0.09,0.0007,1.96078442e-06,15.75299835,0.09699792676,5.766289192e-06
40086,0.143557423,0.09,0.0007,1.96078428e-06,15.71493659,0.09686399351,5.761610108e-06
40087,0.1449579832,0.09,0.0007,1.96078428e-06,15.67532262,0.096724445,5.756731698e-06
40088,0.1463585434,0.09,0.0007,1.96078428e-06,15.63426807,0.09657965614,5.751666687e-06
40089,0.1477591037,0.09,0.0007,1.96078442e-06,15.59187814,0.09642998024,5.746427061e-06
40090,0.1491596639,0.09,0.0007,1.96078428e-06,15.54825401,0.09627575739,5.741024367e-06
40091,0.1505602241,0.09,0.0007,1.96078428e-06,15.50349251,0.09611731349,5.735469674e-06
40092,0.1519607843,0.09,0.0007,1.96078428e-06,15.45768629,0.09595496089,5.729773599e-06
40093,0.1533613445,0.09,0.0007,1.96078428e-06,15.41092406,0.09578899908,5.723946333e-06
40094,0.1547619047,0.09,0.0007,1.96078442e-06,15.36329066,0.09561971516,5.717997654e-06
40095,0.156162465,0.09,0.0007,1.96078428e-06,15.31486724,0.09544738425,5.711936946e-06
40096,0.1575630252,0.09,0.0007,1.96078428e-06,15.26573127,0.09527226981,5.705773207e-06
40097,0.1589635854,0.09,0.0007,1.96078428e-06,15.21595675,0.09509462405,5.699515063e-06
40098,0.1603641457,0.09,0.0007,1.96078442e-06,15.16561425,0.0949146883,5.693170784e-06
40099,0.1617647059,0.09,0.0007,1.96078428e-06,15.11477106,0.09473269344,5.686748294e-06
40100,0.1631652661,0.09,0.0007,1.96078428e-06,15.06349133,0.09454886023,5.680255186e-06
40101,0.1645658263,0.09,0.0007,1.96078428e-06,15.01183613,0.09436339969,5.673698732e-06
40102,0.1659663866,0.09,0.0007,1.96078442e-06,14.95986359,0.09417651351,5.6670859e-06
40103,0.1673669468,0.09,0.0007,1.96078428e-06,14.90762906,0.09398839444,5.660423364e-06
40104,0.168767507,0.09,0.0007,1.96078428e-06,14.85518515,0.09379922657,5.653717513e-06
40105,0.1701680672,0.09,0.0007,1.96078428e-06,14.8025819,0.09360918578,5.64697447e-06
40106,0.1715686275,0.09,0.0007,1.96078442e-06,14.74986683,0.09341843999,5.640200095e-06
40107,0.1729691877,0.09,0.0007,1.96078428e-06,14.69708512,0.09322714958,5.633400001e-06
40108,0.1743697479,0.09,0.0007,1.96078428e-06,14.64427966,0.09303546764,5.626579565e-06
40109,0.1757703081,0.09,0.0007,1.96078428e-06,14.59149114,0.09284354032,5.619743934e-06
40110,0.1771708684,0.09,0.0007,1.96078442e-06,14.53875821,0.09265150715,5.61289804e-06
40111,0.1785714286,0.09,0.0007,1.96078428e-06,14.48611752,0.09245950131,5.606046606e-06
40112,0.1799719888,0.09,0.0007,1.96078428e-06,14.43360382,0.09226764992,5.599194156e-06
40113,0.181372549,0.09,0.0007,1.96078428e-06,14.38125006,0.0920760743,5.592345025e-06
40114,0.1827731093,0.09,0.0007,1.96078442e-06,14.32908747,0.09188489025,5.585503367e-06
40115,0.1841736695,0.09,0.0007,1.96078428e-06,14.27714566,0.09169420832,5.578673163e-06
40116,0.1855742297,0.09,0.0007,1.96078428e-06,14.22545266,0.09150413402,5.571858229e-06
40117,0.1869747899,0.09,0.0007,1.96078428e-06,14.17403501,0.09131476805,5.565062222e-06
40118,0.1883753501,0.09,0.0007,1.96078442e-06,14.12291785,0.09112620654,5.558288649e-06
40119,0.1897759104,0.09,0.0007,1.96078428e-06,14.072125,0.09093854129,5.551540874e-06
40120,0.1911764706,0.09,0.0007,1.96078428e-06,14.02167895,0.09075185989,5.544822123e-06
40121,0.1925770308,0.09,0.0007,1.96078428e-06,13.97160102,0.09056624597,5.538135491e-06
40122,0.193977591,0.09,0.0007,1.96078428e-06,13.92191135,0.0903817794,5.531483948e-06
40123,0.1953781513,0.09,0.0007,1.96078442e-06,13.87262898,0.09019853637,5.524870341e-06
40124,0.1967787115,0.09,0.0007,1.96078428e-06,13.82377191,0.09001658967,5.518297407e-06
40125,0.1981792717,0.09,0.0007,1.96078428e-06,13.77535713,0.08983600877,5.51176777e-06
40126,0.1995798319,0.09,0.0007,1.96078428e-06,13.72740071,0.08965685996,5.505283949e-06
40127,0.2009803921,0.09,0.0007,1.96078442e-06,13.67991777,0.08947920651,5.498848361e-06
40128,0.2023809524,0.09,0.0007,1.96078428e-06,13.63292261,0.08930310882,5.492463328e-06
40129,0.2037815126,0.09,0.0007,1.96078428e-06,13.58642869,0.08912862449,5.486131077e-06
40130,0.2051820728,0.09,0.0007,1.96078428e-06,13.54044868,0.08895580845,5.479853747e-06
40131,0.2065826331,0.09,0.0007,1.96078442e-06,13.4949945,0.08878471308,5.473633386e-06
40132,0.2079831933,0.09,0.0007,1.96078428e-06,13.45007737,0.0886153883,5.467471964e-06
40133,0.2093837535,0.09,0.0007,1.96078428e-06,13.4057078,0.08844788165,5.461371366e-06
40134,0.2107843137,0.09,0.0007,1.96078428e-06,13.36189567,0.08828223836,5.455333399e-06
40135,0.212184874,0.09,0.0007,1.96078442e-06,13.31865019,0.08811850146,5.449359795e-06
40136,0.2135854342,0.09,0.0007,1.96078428e-06,13.27598002,0.08795671193,5.443452215e-06
40137,0.2149859944,0.09,0.0007,1.96078428e-06,13.23389319,0.08779690858,5.437612243e-06
40138,0.2163865546,0.09,0.0007,1.96078428e-06,13.19239716,0.08763912804,5.43184139e-06
40139,0.2177871149,0.09,0.0007,1.96078442e-06,13.15149882,0.08748340504,5.426141098e-06
40140,0.2191876751,0.09,0.0007,1.96078428e-06,13.11120457,0.08732977237,5.420512741e-06
40141,0.2205882353,0.09,0.0007,1.96078428e-06,13.07152026,0.08717826089,5.414957625e-06
40142,0.2219887955,0.09,0.0007,1.96078428e-06,13.03245124,0.08702889958,5.409476988e-06
40143,0.2233893557,0.09,0.0007,1.96078442e-06,12.99400238,0.08688171558,5.404072003e-06
40144,0.224789916,0.09,0.0007,1.96078428e-06,12.95617807,0.08673673423,5.398743779e-06
40145,0.2261904762,0.09,0.0007,1.96078428e-06,12.91898222,0.08659397908,5.393493358e-06
40146,0.2275910364,0.09,0.0007,1.96078428e-06,12.8824183,0.08645347191,5.388321718e-06
40147,0.2289915966,0.09,0.0007,1.96078442e-06,12.84648933,0.08631523274,5.383229774e-06
40148,0.2303921569,0.09,0.0007,1.96078428e-06,12.81119788,0.08617927988,5.378218376e-06
40149,0.2317927171,0.09,0.0007,1.96078428e-06,12.77654608,0.08604562991,5.373288311e-06
40150,0.2331932773,0.09,0.0007,1.96078428e-06,12.74253565,0.08591429767,5.368440302e-06
40151,0.2345938375,0.09,0.0007,1.96078428e-06,12.70916787,0.08578529632,5.363675007e-06
40152,0.2359943978,0.09,0.0007,1.96078442e-06,12.6764436,0.08565863729,5.35899302e-06
40153,0.237394958,0.09,0.0007,1.96078428e-06,12.64436331,0.08553433032,5.354394872e-06
40154,0.2387955182,0.09,0.0007,1.96078428e-06,12.61292701,0.08541238341,5.349881028e-06
40155,0.2401960784,0.09,0.0007,1.96078428e-06,12.58213432,0.08529280285,5.345451885e-06
40156,0.2415966387,0.09,0.0007,1.96078442e-06,12.55198445,0.08517559318,5.341107777e-06
40157,0.2429971989,0.09,0.0007,1.96078428e-06,12.52247618,0.08506075721,5.336848968e-06
40158,0.2443977591,0.09,0.0007,1.96078428e-06,12.49360786,0.08494829592,5.332675655e-06
40159,0.2457983193,0.09,0.0007,1.96078428e-06,12.46537743,0.0848382085,5.328587963e-06
40160,0.2471988796,0.09,0.0007,1.96078442e-06,12.43778246,0.08473049254,5.324585957e-06
40161,0.2485994398,0.09,0.0007,1.96078428e-06,12.41082023,0.08462514445,5.320669653e-06
40162,0.25,0.09,0.0007,1.96078428e-06,12.38448779,0.08452215941,5.316839018e-06
40163,0.2514005602,0.09,0.0007,1.96078428e-06,12.35878176,0.08442153086,5.313093955e-06
40164,0.2528011205,0.09,0.0007,1.96078442e-06,12.33369832,0.0843232503,5.309434286e-06
40165,0.2542016807,0.09,0.0007,1.96078428e-06,12.30923322,0.08422730737,5.305859763e-06
40166,0.2556022409,0.09,0.0007,1.96078428e-06,12.28538179,0.08413368992,5.302370068e-06
40167,0.2570028011,0.09,0.0007,1.96078428e-06,12.26213901,0.08404238411,5.298964814e-06
40168,0.2584033614,0.09,0.0007,1.96078442e-06,12.23949943,0.08395337439,5.295643548e-06
40169,0.2598039216,0.09,0.0007,1.96078428e-06,12.21745727,0.08386664353,5.292405749e-06
40170,0.2612044818,0.09,0.0007,1.96078428e-06,12.19600633,0.08378217264,5.289250832e-06
40171,0.262605042,0.09,0.0007,1.96078428e-06,12.17514008,0.08369994117,5.286178144e-06
40172,0.2640056022,0.09,0.0007,1.96078442e-06,12.1548516,0.08361992693,5.283186967e-06
40173,0.2654061625,0.09,0.0007,1.96078428e-06,12.13513364,0.08354210618,5.280276521e-06
40174,0.2668067227,0.09,0.0007,1.96078428e-06,12.11597859,0.08346645357,5.277445961e-06
40175,0.2682072829,0.09,0.0007,1.96078428e-06,12.09737852,0.08339294228,5.274694383e-06
40176,0.2696078431,0.09,0.0007,1.96078428e-06,12.07932517,0.08332154399,5.272020823e-06
40177,0.2710084033,0.09,0.0007,1.96078442e-06,12.06180998,0.08325222897,5.269424261e-06
40178,0.2724089636,0.09,0.0007,1.96078428e-06,12.04482407,0.0831849661,5.266903617e-06
40179,0.2738095238,0.09,0.0007,1.96078428e-06,12.02835829,0.08311972291,5.26445776e-06
40180,0.275210084,0.09,0.0007,1.96078428e-06,12.01240321,0.08305646562,5.262085504e-06
40181,0.2766106442,0.09,0.0007,1.96078442e-06,11.99694911,0.08299515925,5.259785613e-06
40182,0.2780112045,0.09,0.0007,1.96078428e-06,11.98198607,0.08293576765,5.257556806e-06
40183,0.2794117647,0.09,0.0007,1.96078428e-06,11.9675039,0.08287825355,5.255397754e-06
40184,0.2808123249,0.09,0.0007,1.96078428e-06,11.95349221,0.08282257864,5.253307084e-06
40185,0.2822128851,0.09,0.0007,1.96078442e-06,11.9399404,0.08276870365,5.251283385e-06
40186,0.2836134454,0.09,0.0007,1.96078428e-06,11.9268377,0.08271658841,5.249325208e-06
40187,0.2850140056,0.09,0.0007,1.96078428e-06,11.91417318,0.08266619194,5.247431069e-06
40188,0.2864145658,0.09,0.0007,1.96078428e-06,11.90193573,0.0826174725,5.245599454e-06
40189,0.287815126,0.09,0.0007,1.96078442e-06,11.89011414,0.08257038767,5.243828817e-06
40190,0.2892156863,0.09,0.0007,1.96078428e-06,11.87869709,0.08252489448,5.242117592e-06
40191,0.2906162465,0.09,0.0007,1.96078428e-06,11.86767316,0.08248094942,5.240464185e-06
40192,0.2920168067,0.09,0.0007,1.96078428e-06,11.85703086,0.08243850858,5.238866986e-06
40193,0.2934173669,0.09,0.0007,1.96078442e-06,11.84675866,0.08239752769,5.23732437e-06
40194,0.2948179272,0.09,0.0007,1.96078428e-06,11.83684497,0.08235796223,5.235834698e-06
40195,0.2962184874,0.09,0.0007,1.96078428e-06,11.82727822,0.08231976753,5.234396322e-06
40196,0.2976190476,0.09,0.0007,1.96078428e-06,11.81804682,0.08228289879,5.233007587e-06
40197,0.2990196079,0.09,0.0007,1.96078442e-06,11.80913923,0.08224731122,5.231666838e-06
40198,0.3004201681,0.09,0.0007,1.96078428e-06,11.80054394,0.08221296012,5.230372417e-06
40199,0.3018207283,0.09,0.0007,1.96078428e-06,11.7922495,0.0821798009,5.229122672e-06
40200,0.3032212885,0.09,0.0007,1.96078428e-06,11.78424456,0.08214778924,5.227915957e-06
40201,0.3046218487,0.09,0.0007,1.96078442e-06,11.77651784,0.08211688111,5.226750633e-06
40202,0.306022409,0.09,0.0007,1.96078428e-06,11.7690582,0.08208703286,5.225625078e-06
40203,0.3074229692,0.09,0.0007,1.96078428e-06,11.76185463,0.0820582013,5.224537681e-06
40204,0.3088235294,0.09,0.0007,1.96078428e-06,11.75489627,0.08203034375,5.223486852e-06
40205,0.3102240896,0.09,0.0007,1.96078428e-06,11.74817243,0.08200341817,5.222471022e-06
40206,0.3116246498,0.09,0.0007,1.96078442e-06,11.7416726,0.08197738316,5.221488643e-06
40207,0.3130252101,0.09,0.0007,1.96078428e-06,11.73538643,0.08195219797,5.220538194e-06
40208,0.3144257703,0.09,0.0007,1.96078428e-06,11.72930383,0.08192782264,5.219618179e-06
40209,0.3158263305,0.09,0.0007,1.96078428e-06,11.72341487,0.08190421802,5.218727132e-06
40210,0.3172268907,0.09,0.0007,1.96078442e-06,11.71770987,0.0818813458,5.21786362e-06
40211,0.318627451,0.09,0.0007,1.96078428e-06,11.71217941,0.0818591686,5.21702624e-06
40212,0.3200280112,0.09,0.0007,1.96078428e-06,11.70681428,0.08183764998,5.216213627e-06
40213,0.3214285714,0.09,0.0007,1.96078428e-06,11.70160555,0.08181675449,5.215424451e-06
40214,0.3228291316,0.09,0.0007,1.96078442e-06,11.69654455,0.0817964477,5.21465742e-06
40215,0.3242296919,0.09,0.0007,1.96078428e-06,11.69162288,0.08177669624,5.21391128e-06
40216,0.3256302521,0.09,0.0007,1.96078428e-06,11.68683242,0.08175746781,5.213184819e-06
40217,0.3270308123,0.09,0.0007,1.96078428e-06,11.68216532,0.08173873121,5.212476862e-06
40218,0.3284313725,0.09,0.0007,1.96078442e-06,11.67761402,0.08172045633,5.21178628e-06
40219,0.3298319328,0.09,0.0007,1.96078428e-06,11.67317125,0.0817026142,5.211111982e-06
40220,0.331232493,0.09,0.0007,1.96078428e-06,11.66883003,0.08168517697,5.21045292e-06
40221,0.3326330532,0.09,0.0007,1.96078428e-06,11.66458364,0.0816681179,5.209808088e-06
40222,0.3340336134,0.09,0.0007,1.96078442e-06,11.66042567,0.08165141139,5.209176522e-06
40223,0.3354341737,0.09,0.0007,1.96078428e-06,11.65634999,0.08163503292,5.2085573e-06
40224,0.3368347339,0.09,0.0007,1.96078428e-06,11.65235071,0.08161895908,5.207949538e-06
40225,0.3382352941,0.09,0.0007,1.96078428e-06,11.64842226,0.08160316749,5.207352395e-06
40226,0.3396358543,0.09,0.0007,1.96078442e-06,11.6445593,0.0815876369,5.206765069e-06
40227,0.3410364146,0.09,0.0007,1.96078428e-06,11.64075683,0.08157234728,5.206186806e-06
40228,0.3424369748,0.09,0.0007,1.96078428e-06,11.63701019,0.08155727998,5.205616902e-06
40229,0.343837535,0.09,0.0007,1.96078428e-06,11.63331503,0.0815424176,5.205054701e-06
40230,0.3452380952,0.09,0.0007,1.96078442e-06,11.62966725,0.08152774381,5.204499587e-06
40231,0.3466386555,0.09,0.0007,1.96078428e-06,11.62606304,0.08151324322,5.20395098e-06
40232,0.3480392157,0.09,0.0007,1.96078428e-06,11.62249877,0.0814989014,5.203408335e-06
40233,0.3494397759,0.09,0.0007,1.96078428e-06,11.61897108,0.08148470485,5.202871143e-06
40234,0.3508403361,0.09,0.0007,1.96078428e-06,11.61547682,0.08147064097,5.202338929e-06
40235,0.3522408963,0.09,0.0007,1.96078442e-06,11.61201306,0.08145669802,5.20181125e-06
40236,0.3536414566,0.09,0.0007,1.96078428e-06,11.6085771,0.08144286513,5.201287694e-06
40237,0.3550420168,0.09,0.0007,1.96078428e-06,11.60516641,0.0814291322,5.200767881e-06
40238,0.356442577,0.09,0.0007,1.96078428e-06,11.60177867,0.08141548992,5.200251459e-06
40239,0.3578431372,0.09,0.0007,1.96078442e-06,11.59841175,0.08140192973,5.199738104e-06
40240,0.3592436975,0.09,0.0007,1.96078428e-06,11.59506368,0.08138844374,5.19922752e-06
40241,0.3606442577,0.09,0.0007,1.96078428e-06,11.59173267,0.08137502478,5.198719434e-06
40242,0.3620448179,0.09,0.0007,1.96078428e-06,11.58841708,0.08136166625,5.198213599e-06
40243,0.3634453782,0.09,0.0007,1.96078442e-06,11.58511544,0.08134836222,5.197709788e-06
40244,0.3648459384,0.09,0.0007,1.96078428e-06,11.58182639,0.08133510728,5.197207799e-06
40245,0.3662464986,0.09,0.0007,1.96078428e-06,11.57854872,0.08132189654,5.196707446e-06
40246,0.3676470588,0.09,0.0007,1.96078428e-06,11.57528133,0.08130872557,5.196208561e-06
40247,0.369047619,0.09,0.0007,1.96078442e-06,11.57202322,0.08129559044,5.195710997e-06
40248,0.3704481793,0.09,0.0007,1.96078428e-06,11.56877354,0.08128248761,5.19521462e-06
40249,0.3718487395,0.09,0.0007,1.96078428e-06,11.56553149,0.08126941394,5.19471931e-06
40250,0.3732492997,0.09,0.0007,1.96078428e-06,11.56229638,0.08125636665,5.194224963e-06
40251,0.37464986,0.09,0.0007,1.96078442e-06,11.5590676,0.08124334329,5.193731486e-06
40252,0.3760504202,0.09,0.0007,1.96078428e-06,11.55584461,0.08123034168,5.193238797e-06
40253,0.3774509804,0.09,0.0007,1.96078428e-06,11.55262694,0.08121735993,5.192746824e-06
40254,0.3788515406,0.09,0.0007,1.96078428e-06,11.54941417,0.08120439637,5.192255503e-06
40255,0.3802521008,0.09,0.0007,1.96078442e-06,11.54620594,0.08119144956,5.191764782e-06
40256,0.3816526611,0.09,0.0007,1.96078428e-06,11.54300195,0.08117851823,5.191274611e-06
40257,0.3830532213,0.09,0.0007,1.96078428e-06,11.53980191,0.08116560128,5.190784949e-06
40258,0.3844537815,0.09,0.0007,1.96078428e-06,11.53660559,0.08115269778,5.190295761e-06
40259,0.3858543417,0.09,0.0007,1.96078428e-06,11.53341278,0.08113980687,5.189807014e-06
40260,0.387254902,0.09,0.0007,1.96078442e-06,11.5302233,0.08112692784,5.189318682e-06
40261,0.3886554622,0.09,0.0007,1.96078428e-06,11.527037,0.08111406004,5.18883074e-06
40262,0.3900560224,0.09,0.0007,1.96078428e-06,11.52385371,0.08110120289,5.188343166e-06
40263,0.3914565826,0.09,0.0007,1.96078428e-06,11.52067332,0.08108835586,5.18785594e-06
