cellI,inCellI,cellCenter,surfNorm,surfNormIn,bodyOut,bodyIn,yOrtho,sigma,order,intPoints,intCells
36602,37002,(0.5125 -0.0425 0.0025),(0.0487643492 -0.9988103114 0),(0.0487940327 -0.9988088618 0),0,0.65183012,0.002965631612,0.00157606203,2,3((0.5124231444 -0.04092581299 0.0025) (0.5127438217 -0.04749405156 0.0025) (0.5129882229 -0.05249997174 0.0025)),2(36202 35802)
36603,37003,(0.5175 -0.0425 0.0025),(0.04948678042 -0.9987747787 0),(0.04951638006 -0.9987733117 0),0,0.62931705,0.003088448943,0.001330249618,2,3((0.5174341702 -0.04117138023 0.0025) (0.5177474339 -0.04749387389 0.0025) (0.5179954734 -0.05249997003 0.0025)),2(36203 35803)
36604,37004,(0.5225 -0.0425 0.0025),(0.05019840749 -0.9987392652 0),(0.05022785051 -0.9987377849 0),0,0.605889,0.003213048849,0.001080872173,2,3((0.5224457419 -0.04142049052 0.0025) (0.522750992 -0.04749369633 0.0025) (0.5230026161 -0.05249996827 0.0025)),2(36204 35804)
36605,37005,(0.5275 -0.0425 0.0025),(0.05089962011 -0.9987037742 0),(0.05092848531 -0.9987023027 0),0,0.58162369,0.003339405618,0.0008279812241,2,3((0.5274578561 -0.04167309203 0.0025) (0.5277544981 -0.04749351887 0.0025) (0.5280096551 -0.05249996646 0.0025)),2(36205 35805)
36606,37006,(0.5325 -0.0425 0.0025),(0.05159080737 -0.9986683076 0),(0.05161654859 -0.9986669775 0),0,0.55661438,0.003467506632,0.0005716025698,2,3((0.5324705106 -0.04192915863 0.0025) (0.532757954 -0.04749334154 0.0025) (0.5330165942 -0.0524999646 0.0025)),2(36206 35806)
36607,37007,(0.5375 -0.0425 0.0025),(0.05227234837 -0.9986328663 0),(0.05228222649 -0.9986323492 0),0,0.53097166,0.003597340806,0.0003117610804,2,3((0.5374837035 -0.04218866514 0.0025) (0.5377613617 -0.04749316433 0.0025) (0.5380234371 -0.0524999627 0.0025)),2(36207 35807)
36608,37008,(0.5425 -0.0425 0.0025),(0.05294462173 -0.9985974499 0),(0.05284516952 -0.9986027178 0),0,0.50482704,0.003728883098,4.85283383e-05,2,3((0.5424974307 -0.04245153973 0.0025) (0.5427647231 -0.04749298725 0.0025) (0.5430301878 -0.05249996074 0.0025)),2(36208 35808)
36609,37008,(0.5475 -0.0425 0.0025),(0.053607995 -0.9985620576 0),(0.05284516952 -0.9986027178 0),0,0.50482704,0.003860996022,4.85283383e-05,2,3((0.5474973985 -0.04245154144 0.0025) (0.54776804 -0.04749281029 0.0025) (0.5480368497 -0.05249995874 0.0025)),2(36209 35809)
36915,37316,(0.0775 -0.0375 0.0025),(-0.1601433975 -0.9870937606 0),(-0.1532425367 -0.988188608 0),0,0.52656916,0.003976540892,0.0002673548857,2,3((0.07754281512 -0.03723609566 0.0025) (0.07669928301 -0.0424354688 0.0025) (0.07587815762 -0.0474967312 0.0025)),2(36515 36115)
36916,37316,(0.0825 -0.0375 0.0025),(-0.1520131486 -0.9883784714 0),(-0.1532425367 -0.988188608 0),0,0.52656916,0.00359343455,0.0002673548857,2,3((0.08254064146 -0.03723575219 0.0025) (0.08173993426 -0.04244189236 0.0025) (0.08096240293 -0.04749734465 0.0025)),2(36516 36116)
36917,37317,(0.0875 -0.0375 0.0025),(-0.1444031165 -0.9895189437 0),(-0.1455011036 -0.9893580893 0),0,0.59960376,0.003222586202,0.001014898988,2,3((0.08764655458 -0.03649573823 0.0025) (0.08677798442 -0.04244759472 0.0025) (0.08604098925 -0.04749783667 0.0025)),2(36517 36117)
36918,37318,(0.0925 -0.0375 0.0025),(-0.1372556987 -0.9905356496 0),(-0.1382339463 -0.9903996042 0),0,0.66509074,0.002870503879,0.001724271209,2,3((0.09273666605 -0.0357920479 0.0025) (0.09181372151 -0.04245267825 0.0025) (0.09111457332 -0.04749823341 0.0025)),2(36518 36118)
36919,37319,(0.0975 -0.0375 0.0025),(-0.1305218497 -0.9914454331 0),(-0.1313980987 -0.9913296826 0),0.26533961,0.72194731,0.002536400347,0.002559519749,2,3((0.09783407325 -0.03496237583 0.0025) (0.09684739075 -0.04245722717 0.0025) (0.09618370984 -0.0474985548 0.0025)),2(36519 36119)
36920,37320,(0.1025 -0.0375 0.0025),(-0.1241594929 -0.992262274 0),(-0.124947756 -0.9921633224 0),0.31759997,1,0.002217748518,0.001922216091,2,3((0.1027386614 -0.03559265749 0.0025) (0.1018792025 -0.04246131137 0.0025) (0.1012488712 -0.0474988162 0.0025)),2(36520 36120)
36921,37321,(0.1075 -0.0375 0.0025),(-0.1181321021 -0.9929978884 0),(-0.1188444091 -0.9929128897 0),0.3720221,1,0.001914556746,0.001315832546,2,3((0.1076554421 -0.03619338106 0.0025) (0.1069093395 -0.04246498944 0.0025) (0.1063104644 -0.04749902954 0.0025)),2(36521 36121)
36922,37322,(0.1125 -0.0375 0.0025),(-0.112406767 -0.993662276 0),(-0.1130550134 -0.9935887298 0),0.42700389,1,0.001626200597,0.0007391202491,2,3((0.1125830821 -0.03676556409 0.0025) (0.1119379662 -0.04246831138 0.0025) (0.1113688529 -0.04749920419 0.0025)),2(36522 36122)
36923,37323,(0.1175 -0.0375 0.0025),(-0.1069403147 -0.994265442 0),(-0.1075509692 -0.994199572 0),0.48102388,1,0.001352070951,0.0001908609555,2,3((0.1175204107 -0.03731023355 0.0025) (0.1169652984 -0.04247132721 0.0025) (0.1164244991 -0.04749934788 0.0025)),2(36523 36123)
37009,37409,(0.5475 -0.0375 0.0025),(0.05366217899 -0.9985591472 0),(0.05367585039 -0.9985584125 0),0.47832688,1,0.001365650059,0.0002180191718,2,3((0.5474883006 -0.03728229496 0.0025) (0.5477683109 -0.04249279574 0.0025) (0.5480373939 -0.04749995857 0.0025)),2(36609 36209)
37010,37410,(0.5525 -0.0375 0.0025),(0.05431205745 -0.9985240109 0),(0.05433068478 -0.9985229976 0),0.45162157,1,0.001500580803,0.0004878806599,2,3((0.5524735022 -0.03701283945 0.0025) (0.5527715603 -0.04249262005 0.0025) (0.553043921 -0.04749995653 0.0025)),2(36610 36210)
37011,37411,(0.5575 -0.0375 0.0025),(0.05495330523 -0.9984889254 0),(0.05497735625 -0.9984876015 0),0.42487659,1,0.001637133481,0.0007609860169,2,3((0.5574581813 -0.03674016389 0.0025) (0.5577747665 -0.04249244463 0.0025) (0.5580503622 -0.04749995444 0.0025)),2(36611 36211)
37012,37412,(0.5625 -0.0375 0.0025),(0.05558962152 -0.9984537015 0),(0.05561623437 -0.9984522194 0),0.39826259,1,0.00177526805,0.001037255155,2,3((0.5624423394 -0.03646434875 0.0025) (0.5627779481 -0.04249226851 0.0025) (0.5630567545 -0.04749995229 0.0025)),2(36612 36212)
37013,37413,(0.5675 -0.0375 0.0025),(0.05621957397 -0.9984184291 0),(0.0562476727 -0.9984168465 0),0.37193829,1,0.001915007577,0.001316734208,2,3((0.5674259738 -0.0361853483 0.0025) (0.5677810979 -0.04249209215 0.0025) (0.5680630835 -0.04749995009 0.0025)),2(36613 36213)
37014,37414,(0.5725 -0.0375 0.0025),(0.05684295387 -0.9983831322 0),(0.0568720423 -0.9983814756 0),0.34606455,1,0.002056345519,0.001599410092,2,3((0.5724090848 -0.03590317594 0.0025) (0.5727842148 -0.04249191566 0.0025) (0.5730693471 -0.04749994784 0.0025)),2(36614 36214)
37015,37415,(0.5775 -0.0375 0.0025),(0.05745988091 -0.9983478162 0),(0.05748969685 -0.9983460997 0),0.32080443,1,0.002199218126,0.001885155306,2,3((0.5773916792 -0.03561795932 0.0025) (0.5777872994 -0.04249173908 0.0025) (0.5780755466 -0.04749994554 0.0025)),2(36615 36215)
37016,37416,(0.5825 -0.0375 0.0025),(0.05807058971 -0.9983124794 0),(0.05810100547 -0.9983107097 0),0.29629836,1,0.002343618824,0.002173956702,2,3((0.5823737571 -0.03532971189 0.0025) (0.5827903529 -0.0424915624 0.0025) (0.5830816842 -0.04749994319 0.0025)),2(36616 36216)
37017,37417,(0.5875 -0.0375 0.0025),(0.05867535723 -0.9982771171 0),(0.05870633689 -0.9982752957 0),0.27267113,0.73201855,0.002489545928,0.00246581091,2,3((0.5873553177 -0.03503843739 0.0025) (0.5877933768 -0.04249138559 0.0025) (0.5880877627 -0.04749994079 0.0025)),2(36617 36217)
37018,37418,(0.5925 -0.0375 0.0025),(0.05927448538 -0.9982417219 0),(0.05930607417 -0.9982398457 0),0,0.70837682,0.002636954459,0.002230571257,2,3((0.592367784 -0.03527335071 0.0025) (0.5927963724 -0.04249120861 0.0025) (0.5930937852 -0.04749993833 0.0025)),2(36618 36218)
37019,37419,(0.5975 -0.0375 0.0025),(0.05986829047 -0.9982062852 0),(0.0599006116 -0.9982043462 0),0,0.68328929,0.002785883336,0.001932536005,2,3((0.5973843024 -0.03557093041 0.0025) (0.5977993415 -0.04249103143 0.0025) (0.5980997549 -0.04749993582 0.0025)),2(36619 36219)
37020,37420,(0.6025 -0.0375 0.0025),(0.06045804414 -0.9981707394 0),(0.06049035209 -0.998168782 0),0,0.65682217,0.002936295988,0.00163153288,2,3((0.6024013607 -0.03587145162 0.0025) (0.6028022902 -0.0424908537 0.0025) (0.6031056844 -0.04749993326 0.0025)),2(36620 36220)
37021,37421,(0.6075 -0.0375 0.0025),(0.06104201487 -0.9981351975 0),(0.06107436698 -0.9981332184 0),0,0.62907263,0.003088165198,0.001327616642,2,3((0.6074189596 -0.0361748591 0.0025) (0.6078052101 -0.04249067599 0.0025) (0.6081115563 -0.04749993064 0.0025)),2(36621 36221)
37022,37422,(0.6125 -0.0375 0.0025),(0.06162163782 -0.9980995811 0),(0.06165434744 -0.9980975611 0),0,0.60016265,0.003241508817,0.001020751117,2,3((0.6124370996 -0.03648118874 0.0025) (0.6128081082 -0.04249049791 0.0025) (0.6131173852 -0.04749992797 0.0025)),2(36622 36222)
37023,37423,(0.6175 -0.0375 0.0025),(0.06219723452 -0.9980638777 0),(0.06222831796 -0.9980619402 0),0,0.5702631,0.003396260729,0.000711069188,2,3((0.6174557735 -0.03679030753 0.0025) (0.6178109862 -0.04249031939 0.0025) (0.6181231742 -0.04749992525 0.0025)),2(36623 36223)
37024,37424,(0.6225 -0.0375 0.0025),(0.06276910914 -0.9980280752 0),(0.06278416631 -0.9980271281 0),0,0.53955956,0.003552443231,0.0003985301238,2,3((0.6224749846 -0.03710225575 0.0025) (0.6228138455 -0.04249014038 0.0025) (0.6231289264 -0.04749992246 0.0025)),2(36624 36224)
37025,37425,(0.6275 -0.0375 0.0025),(0.06333757924 -0.9979921598 0),(0.06328243272 -0.9979956582 0),0,0.50826252,0.003710093769,8.307169852e-05,2,3((0.6274947384 -0.0374170951 0.0025) (0.6278166879 -0.0424899608 0.0025) (0.628134645 -0.04749991961 0.0025)),2(36625 36225)
37026,37425,(0.6325 -0.0375 0.0025),(0.06390295455 -0.9979561175 0),(0.06328243272 -0.9979956582 0),0,0.50826252,0.003868299851,8.307169852e-05,2,3((0.6324946915 -0.03741709809 0.0025) (0.6328195148 -0.04248978059 0.0025) (0.633140333 -0.04749991671 0.0025)),2(36626 36226)
37310,37711,(0.0525 -0.0325 0.0025),(-0.2143064031 -0.9767664847 0),(-0.2043558613 -0.9788966656 0),0,0.57514468,0.003834169397,0.0007612047868,2,3((0.05266313106 -0.03175648068 0.0025) (0.05142846798 -0.03738383242 0.0025) (0.05030825105 -0.04248956112 0.0025)),2(36910 36510)
37311,37711,(0.0575 -0.0325 0.0025),(-0.2018386324 -0.9794187901 0),(-0.2043558613 -0.9788966656 0),0,0.57514468,0.003323279743,0.0007612047868,2,3((0.05765364053 -0.03175446173 0.0025) (0.05649080684 -0.03739709395 0.0025) (0.05544089432 -0.04249177792 0.0025)),2(36911 36511)
37312,37712,(0.0625 -0.0325 0.0025),(-0.1904715457 -0.9816927168 0),(-0.1926305731 -0.98127135 0),0,0.66782165,0.002832245075,0.001755147545,2,3((0.06283430567 -0.03077698444 0.0025) (0.06154764227 -0.03740846358 0.0025) (0.0605610304 -0.04249347345 0.0025)),2(36912 36512)
37313,37713,(0.0675 -0.0325 0.0025),(-0.1800460743 -0.983658178 0),(-0.1819157705 -0.9833141169 0),0.29176769,0.74473838,0.002371047161,0.002228813377,2,3((0.0679012891 -0.03030760949 0.0025) (0.06659976963 -0.03741829089 0.0025) (0.06567058217 -0.04249478504 0.0025)),2(36913 36513)
37314,37714,(0.0725 -0.0325 0.0025),(-0.1704333372 -0.9853692088 0),(-0.1720640596 -0.9850857625 0),0.36872205,1,0.001932340012,0.001351399078,2,3((0.07273032345 -0.03116837296 0.0025) (0.07164783331 -0.03742684604 0.0025) (0.07077108541 -0.04249580967 0.0025)),2(36914 36514)
37315,37715,(0.0775 -0.0325 0.0025),(-0.1615278843 -0.9868681485 0),(-0.1629576196 -0.9866330697 0),0.4484179,1,0.001516846838,0.0005204127307,2,3((0.07758406117 -0.03198642125 0.0025) (0.07669236058 -0.03743434074 0.0025) (0.07586378102 -0.04249661702 0.0025)),2(36915 36515)
37426,37826,(0.6325 -0.0325 0.0025),(0.06393680037 -0.9979539496 0),(0.06397239736 -0.9979516684 0),0.47661835,1,0.001374255568,0.0002352301894,2,3((0.6324849601 -0.0322652511 0.0025) (0.632819684 -0.03748976975 0.0025) (0.6331406735 -0.04249991653 0.0025)),2(37026 36626)
37427,37827,(0.6375 -0.0325 0.0025),(0.06451353813 -0.9979168319 0),(0.06453547959 -0.9979154132 0),0.44488561,1,0.001534806648,0.0005563323496,2,3((0.637464109 -0.03194482658 0.0025) (0.6378225677 -0.03748958416 0.0025) (0.6381464765 -0.04249991348 0.0025)),2(37027 36627)
37428,37828,(0.6425 -0.0325 0.0025),(0.06506899813 -0.9978807672 0),(0.06509614623 -0.9978789965 0),0.41332911,1,0.001696740906,0.0008802008659,2,3((0.6424427262 -0.03162166448 0.0025) (0.642825345 -0.03748940384 0.0025) (0.643152066 -0.04249991046 0.0025)),2(37028 36628)
37429,37829,(0.6475 -0.0325 0.0025),(0.06562492972 -0.9978443609 0),(0.06565472043 -0.9978424012 0),0.38220527,1,0.001860077255,0.001206873564,2,3((0.647420799 -0.03129572802 0.0025) (0.6478281246 -0.0374892218 0.0025) (0.6481576609 -0.04249990736 0.0025)),2(37029 36629)
37430,37830,(0.6525 -0.0325 0.0025),(0.06617996932 -0.9978077027 0),(0.06621154314 -0.9978056081 0),0.35176302,1,0.002024823071,0.001536365197,2,3((0.6523983234 -0.03096700297 0.0025) (0.6528308998 -0.03748903851 0.0025) (0.6531632474 -0.04249990419 0.0025)),2(37030 36630)
37431,37831,(0.6575 -0.0325 0.0025),(0.06673391669 -0.9977708075 0),(0.0667669578 -0.9977685971 0),0.32223731,1,0.002190963912,0.001868646878,2,3((0.6573752979 -0.0306355187 0.0025) (0.6578336696 -0.03748885404 0.0025) (0.6581688235 -0.04249990094 0.0025)),2(37031 36631)
37432,37832,(0.6625 -0.0325 0.0025),(0.06728686214 -0.997733671 0),(0.06732068821 -0.9977313892 0),0.29383649,1,0.002358492188,0.002203703431,2,3((0.6623517197 -0.03030129089 0.0025) (0.6628364343 -0.03748866836 0.0025) (0.6631743901 -0.04249989762 0.0025)),2(37032 36632)
37433,37833,(0.6675 -0.0325 0.0025),(0.06783901189 -0.9976962807 0),(0.06787340389 -0.9976939416 0),0.26674194,0.72584192,0.002527375458,0.00254146997,2,3((0.6673275892 -0.02996438486 0.0025) (0.6678391951 -0.0374884814 0.0025) (0.6681799494 -0.04249989422 0.0025)),2(37033 36633)
37434,37834,(0.6725 -0.0325 0.0025),(0.06839060922 -0.9976586213 0),(0.06842525236 -0.9976562458 0),0,0.69805437,0.002697653507,0.002106255161,2,3((0.6723559519 -0.03039867638 0.0025) (0.672841953 -0.03748829311 0.0025) (0.6731855036 -0.04249989074 0.0025)),2(37034 36634)
37435,37835,(0.6775 -0.0325 0.0025),(0.06894191682 -0.9976206755 0),(0.06897351405 -0.9976184914 0),0,0.66849182,0.002869314668,0.001762744067,2,3((0.677378473 -0.03074145007 0.0025) (0.6778447096 -0.03748810338 0.0025) (0.6781910556 -0.04249988718 0.0025)),2(37035 36635)
37436,37836,(0.6825 -0.0325 0.0025),(0.06949321184 -0.9975824244 0),(0.06952431108 -0.9975802575 0),0,0.63728563,0.00304234567,0.001416490893,2,3((0.6824015635 -0.03108693358 0.0025) (0.6828474661 -0.03748791212 0.0025) (0.6831966081 -0.04249988353 0.0025)),2(37036 36636)
37437,37837,(0.6875 -0.0325 0.0025),(0.07004477078 -0.9975438487 0),(0.07007981505 -0.9975413874 0),0,0.60461207,0.003216774025,0.001067439833,2,3((0.6874252314 -0.03143518196 0.0025) (0.6878502239 -0.03748771924 0.0025) (0.6882021639 -0.04249987979 0.0025)),2(37037 36637)
37438,37838,(0.6925 -0.0325 0.0025),(0.07059687841 -0.9975049277 0),(0.0706301158 -0.9975025748 0),0,0.57071062,0.003392567217,0.000715659386,2,3((0.6924494767 -0.03178612624 0.0025) (0.6928529844 -0.03748752464 0.0025) (0.6932077259 -0.04249987596 0.0025)),2(37038 36638)
37439,37839,(0.6975 -0.0325 0.0025),(0.07114981042 -0.9974656408 0),(0.0711671087 -0.9974644067 0),0,0.53585669,0.003569755688,0.0003610916026,2,3((0.6974743084 -0.03213982353 0.0025) (0.6978557491 -0.0374873282 0.0025) (0.6982132967 -0.04249987203 0.0025)),2(37039 36639)
37440,37840,(0.7025 -0.0325 0.0025),(0.07170385579 -0.9974259657 0),(0.06996720193 -0.9975492923 0),0,0.50036966,0.003748655584,3.716238415e-06,2,3((0.7024997335 -0.03249629333 0.0025) (0.7028585193 -0.03748712983 0.0025) (0.7032188795 -0.042499868 0.0025)),2(37040 36640)
37441,37840,(0.7075 -0.0325 0.0025),(0.07226028872 -0.9973858083 0),(0.06996720193 -0.9975492923 0),0,0.50036966,0.003923573589,3.716238415e-06,2,3((0.7074997315 -0.03249629348 0.0025) (0.7078613014 -0.03748692904 0.0025) (0.708224487 -0.04249986385 0.0025)),2(37041 36641)
37706,38107,(0.0325 -0.0275 0.0025),(-0.2861963011 -0.9581710063 0),(-0.2711554951 -0.9625355565 0),0,0.59029956,0.003881938127,0.0009178599488,2,3((0.03276268812 -0.02662053321 0.0025) (0.03106901849 -0.03229085503 0.0025) (0.02952295176 -0.03746700969 0.0025)),2(37306 36905)
37707,38107,(0.0375 -0.0275 0.0025),(-0.2656281299 -0.9640755658 0),(-0.2711554951 -0.9625355565 0),0,0.59029956,0.00320404939,0.0009178599488,2,3((0.03774380942 -0.02661511365 0.0025) (0.03617185935 -0.03232037783 0.0025) (0.03475149521 -0.03747547328 0.0025)),2(37307 36906)
37708,38108,(0.0425 -0.0275 0.0025),(-0.2475694394 -0.9688701526 0),(-0.252065035 -0.9677102966 0),0.26066122,0.70790476,0.002566731758,0.002620182571,2,3((0.04314867713 -0.02496138331 0.0025) (0.0412621528 -0.03234435076 0.0025) (0.03994949806 -0.03748146301 0.0025)),2(37308 36907)
37709,38109,(0.0475 -0.0275 0.0025),(-0.2315605761 -0.9728204868 0),(-0.235275271 -0.9719287766 0),0.36247246,1,0.00196620123,0.001419121515,2,3((0.0478286126 -0.02611944952 0.0025) (0.04634219712 -0.03236410243 0.0025) (0.04512308069 -0.03748579224 0.0025)),2(37309 36909)
37710,38110,(0.0525 -0.0275 0.0025),(-0.2172250205 -0.9761215552 0),(-0.2203544711 -0.9754198619 0),0.47072576,1,0.001403957737,0.0002946345283,2,3((0.05256400199 -0.02721240089 0.0025) (0.0514138749 -0.03238060778 0.0025) (0.05027706257 -0.03748898347 0.0025)),2(37310 36910)
37841,38241,(0.7075 -0.0275 0.0025),(0.07230293522 -0.9973827177 0),(0.07233852216 -0.9973801373 0),0.464614,1,0.001434808252,0.000356335558,2,3((0.7074742359 -0.02714459707 0.0025) (0.7078615147 -0.03248691359 0.0025) (0.7082249168 -0.03749986353 0.0025)),2(37441 37041)
37842,38242,(0.7125 -0.0275 0.0025),(0.07286624303 -0.9973417221 0),(0.07289658991 -0.9973395045 0),0.42894375,1,0.001616243129,0.0007192053128,2,3((0.7124475942 -0.02678270653 0.0025) (0.7128643312 -0.03248670861 0.0025) (0.7132305943 -0.03749985923 0.0025)),2(37442 37042)
37843,38243,(0.7175 -0.0275 0.0025),(0.07342235923 -0.9973009361 0),(0.0734569425 -0.9972983894 0),0.39372401,1,0.001799113478,0.001084946011,2,3((0.7174203407 -0.02641798233 0.0025) (0.7178671118 -0.03248650468 0.0025) (0.7182362 -0.03749985489 0.0025)),2(37443 37043)
37844,38244,(0.7225 -0.0275 0.0025),(0.07398247858 -0.9972595414 0),(0.07401882252 -0.9972568445 0),0.35932763,1,0.001983335065,0.001453389184,2,3((0.7223924747 -0.02605059377 0.0025) (0.7228699124 -0.03248629771 0.0025) (0.7232418467 -0.03749985041 0.0025)),2(37444 37044)
37845,38245,(0.7275 -0.0275 0.0025),(0.07454582241 -0.9972175893 0),(0.07458170437 -0.9972149063 0),0.32607056,1,0.002168976055,0.001824671164,2,3((0.7273639784 -0.02568040582 0.0025) (0.7278727291 -0.03248608795 0.0025) (0.7282475267 -0.03749984581 0.0025)),2(37445 37045)
37846,38246,(0.7325 -0.0275 0.0025),(0.07511231769 -0.9971750798 0),(0.07514912286 -0.9971723067 0),0.29423997,1,0.002356049612,0.002198818279,2,3((0.7323348417 -0.02530739321 0.0025) (0.7328755616 -0.0324858754 0.0025) (0.7332532391 -0.03749984107 0.0025)),2(37446 37046)
37847,38247,(0.7375 -0.0275 0.0025),(0.07568209311 -0.9971319977 0),(0.07571955072 -0.9971291539 0),0.26408218,0.72289337,0.002544518656,0.002575756366,2,3((0.7373050614 -0.02493163091 0.0025) (0.7378784105 -0.03248565999 0.0025) (0.7382589853 -0.03749983619 0.0025)),2(37447 37047)
37848,38248,(0.7425 -0.0275 0.0025),(0.07625534751 -0.9970883221 0),(0.07629319562 -0.9970854268 0),0,0.69160589,0.002734443784,0.002029820511,2,3((0.7423452153 -0.02547608967 0.0025) (0.7428812767 -0.03248544161 0.0025) (0.7432647674 -0.03749983118 0.0025)),2(37448 37048)
37849,38249,(0.7475 -0.0275 0.0025),(0.07683231099 -0.9970440291 0),(0.07687022424 -0.9970411068 0),0,0.65819974,0.00292578947,0.001646907539,2,3((0.7473734643 -0.02585796067 0.0025) (0.7478841616 -0.03248522015 0.0025) (0.7482705876 -0.03749982601 0.0025)),2(37449 37049)
37850,38250,(0.7525 -0.0275 0.0025),(0.07741323289 -0.996999093 0),(0.07745064749 -0.9969961872 0),0,0.62287309,0.003118597725,0.001261066431,2,3((0.7524023768 -0.02624271791 0.0025) (0.7528870662 -0.03248499546 0.0025) (0.7532764485 -0.0374998207 0.0025)),2(37450 37050)
37851,38251,(0.7575 -0.0275 0.0025),(0.07799836465 -0.9969534869 0),(0.07804197509 -0.996950074 0),0,0.58590855,0.003312864808,0.0008723016997,2,3((0.7574319619 -0.02663035578 0.0025) (0.7578899918 -0.03248476743 0.0025) (0.7582823527 -0.03749981522 0.0025)),2(37451 37051)
37852,38252,(0.7625 -0.0275 0.0025),(0.07858796658 -0.996907183 0),(0.07861754106 -0.9969048511 0),0,0.54766651,0.003508574099,0.0004806570032,2,3((0.7624622261 -0.02702082958 0.0025) (0.7628929398 -0.03248453592 0.0025) (0.7632883028 -0.03749980957 0.0025)),2(37452 37052)
37853,38253,(0.7675 -0.0275 0.0025),(0.07918229018 -0.9968601531 0),(0.07914471112 -0.9968631374 0),0,0.50855395,0.003705797162,8.600230923e-05,2,3((0.7674931901 -0.02741426772 0.0025) (0.7678959115 -0.03248430077 0.0025) (0.7682943013 -0.03749980375 0.0025)),2(37453 37053)
37854,38253,(0.7725 -0.0275 0.0025),(0.07978160709 -0.9968123671 0),(0.07914471112 -0.9968631374 0),0,0.50855395,0.00390365894,8.600230923e-05,2,3((0.7724931386 -0.02741427183 0.0025) (0.772898908 -0.03248406184 0.0025) (0.7733003512 -0.03749979774 0.0025)),2(37454 37054)
38103,38504,(0.0175 -0.0225 0.0025),(-0.3845574487 -0.9231010609 0),(-0.3618842893 -0.9322230211 0),0,0.59439058,0.004011688658,0.0009604401811,2,3((0.01786934443 -0.02161341665 0.0025) (0.0147807682 -0.0290273102 0.0025) (0.01167871796 -0.03647354712 0.0025)),2(37702 37301)
38104,38504,(0.0225 -0.0225 0.0025),(-0.34871868 -0.9372274442 0),(-0.3618842893 -0.9322230211 0),0,0.59439058,0.003106977935,0.0009604401811,2,3((0.02283492343 -0.0215998491 0.0025) (0.0207564066 -0.02718613722 0.0025) (0.01880615999 -0.0324276822 0.0025)),2(37704 37303)
38105,38505,(0.0275 -0.0225 0.0025),(-0.3186268835 -0.9478802188 0),(-0.3285273889 -0.944494444 0),0.30807739,0.74460051,0.002273417303,0.002033553661,2,3((0.02814794487 -0.02057243471 0.0025) (0.02590686558 -0.02723940109 0.0025) (0.02415551941 -0.03244946489 0.0025)),2(37705 37304)
38106,38506,(0.0325 -0.0225 0.0025),(-0.2930758774 -0.9560891852 0),(-0.3007176858 -0.9537132029 0),0.45076402,1,0.0015049328,0.0004965846551,2,3((0.03264553698 -0.02202522078 0.0025) (0.03103462061 -0.02728044593 0.0025) (0.02944575247 -0.03246374406 0.0025)),2(37706 37305)
38254,38654,(0.7725 -0.0225 0.0025),(0.07985243479 -0.9968066957 0),(0.07987627122 -0.996804786 0),0.4690419,1,0.00141245259,0.0003116242352,2,3((0.772475116 -0.02218937088 0.0025) (0.7728992622 -0.02748403348 0.0025) (0.7733010662 -0.03249979703 0.0025)),2(37854 37454)
38255,38655,(0.7775 -0.0225 0.0025),(0.08043692452 -0.9967597008 0),(0.08048127675 -0.9967561207 0),0.42961579,1,0.001612796119,0.0007123112927,2,3((0.7774427039 -0.02178999681 0.0025) (0.7779021846 -0.0274837985 0.0025) (0.7783069673 -0.03249979102 0.0025)),2(37855 37455)
38256,38656,(0.7825 -0.0225 0.0025),(0.08105156661 -0.9967099094 0),(0.08109292291 -0.9967065455 0),0.39077877,1,0.001814638952,0.001115996957,2,3((0.7824095467 -0.02138767477 0.0025) (0.7829052578 -0.02748354955 0.0025) (0.7833131736 -0.03249978457 0.0025)),2(37856 37456)
38257,38657,(0.7875 -0.0225 0.0025),(0.08166656381 -0.9966597074 0),(0.08171035086 -0.9966561185 0),0.35299873,1,0.002018018576,0.001522756205,2,3((0.7873756417 -0.02098233025 0.0025) (0.7879083328 -0.02748329854 0.0025) (0.7883193845 -0.03249977796 0.0025)),2(37857 37457)
38258,38658,(0.7925 -0.0225 0.0025),(0.0822883574 -0.9966085622 0),(0.08233379429 -0.9966048095 0),0.31670056,1,0.002222967416,0.001932653886,2,3((0.7923409651 -0.02057390059 0.0025) (0.7929114418 -0.02748304281 0.0025) (0.7933256649 -0.03249977112 0.0025)),2(37858 37458)
38259,38659,(0.7975 -0.0225 0.0025),(0.08291681927 -0.9965564716 0),(0.082963485 -0.9965525878 0),0.2822547,0.74063403,0.002429469204,0.002345657462,2,3((0.7973055055 -0.02016241988 0.0025) (0.7979145841 -0.02748278236 0.0025) (0.7983320137 -0.03249976406 0.0025)),2(37859 37459)
38260,38660,(0.8025 -0.0225 0.0025),(0.08355204736 -0.9965034146 0),(0.08359963383 -0.9964994236 0),0,0.70756467,0.002637539752,0.00222069856,2,3((0.8023144561 -0.0202870663 0.0025) (0.8029177602 -0.02748251707 0.0025) (0.8033384318 -0.03249975675 0.0025)),2(37860 37460)
38261,38661,(0.8075 -0.0225 0.0025),(0.08419421784 -0.9964493633 0),(0.08424238664 -0.9964452922 0),0,0.6718617,0.002847223338,0.001801060731,2,3((0.8073483611 -0.02070533418 0.0025) (0.8079209711 -0.02748224682 0.0025) (0.8083449211 -0.03249974919 0.0025)),2(37861 37461)
